,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,WHITE_ELO,BLACK_ELO,WINNER
16162,0,0,-5,0,-1000000,0,0,-5,0,0,0,0,0,-1,-9,-1,0,0,0,0,-3,0,0,0,-1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1000000,1191,470,-1
16163,-5,0,0,0,0,0,0,0,0,0,0,0,-3,-1000000,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-3,9,0,0,0,0,0,0,-9,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,5,0,1000000,0,226,1201,1
16164,0,0,0,0,-5,0,0,0,-1,-1,3,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,-3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1000000,0,2391,1884,-1
16165,0,-3,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-5,0,0,0,0,0,-1,-9,0,0,1,-1,1,1,3,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,1000000,0,943,863,-1
16166,-5,0,-3,0,-1000000,0,0,-5,-1,-1,0,0,0,-1,-1,-1,0,0,-3,1,-1,-3,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,-9,0,3,3,1,1,1,5,0,0,9,1000000,0,0,5,1124,1294,1
16167,-5,0,0,-9,-5,0,-1000000,0,0,0,0,0,0,-1,-3,0,-1,0,-3,-1,-3,0,-1,0,1,0,0,0,0,0,0,-1,0,1,0,-1,1,0,0,0,5,0,0,0,0,0,0,1,0,3,0,1,0,1,1,0,9,5,0,0,0,3,1000000,0,2438,2262,-1
16168,0,-5,0,0,0,-5,-1000000,0,0,0,-9,0,-1,0,0,-1,0,-3,0,0,0,0,-1,1,-1,0,-1,0,-3,0,0,0,1,0,0,0,-1,0,-3,5,0,0,1,0,3,3,1,0,0,0,1,0,0,1,0,0,5,0,0,9,1000000,0,0,0,1798,693,-1
16169,0,0,0,0,0,-1000000,0,0,0,-1,0,0,0,0,0,-5,-1,0,-1,0,9,3,3,0,0,0,1,-3,0,0,0,-1,3,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0,1000000,0,1155,1600,1
16170,0,-1000000,0,0,-5,0,0,0,-1,0,-3,-5,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,1000000,0,1408,415,-1
16171,0,0,-5,0,0,0,-1000000,0,0,-1,0,0,0,-1,-1,0,0,0,0,-3,-5,-3,0,-1,-1,0,-1,0,0,0,0,0,0,-9,1,-1,0,9,0,1,0,0,0,1,0,3,1,0,0,3,0,3,0,1,3,0,5,0,0,0,0,0,1000000,0,210,985,1
16172,0,0,0,0,0,0,0,0,-1,0,0,0,0,-5,-3,-1000000,0,0,0,0,-1,-5,-1,0,1,1,0,-1,0,0,0,-1,0,0,0,1,0,1,1,-9,0,5,1,0,0,0,0,0,0,0,0,0,9,0,1000000,0,0,0,3,0,0,0,0,0,2281,567,-1
16173,0,0,0,0,-5,-1000000,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1000000,1047,1058,1
16174,-5,-3,-3,0,0,-1000000,3,0,-1,-1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,-3,9,0,0,1,0,1,0,0,0,1000000,0,0,1,0,0,0,1,-1,0,0,5,0,0,0,0,0,0,0,1328,976,-1
16175,0,0,0,0,0,0,0,0,0,0,0,9,0,-1,-1000000,0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-9,0,0,1000000,0,0,0,0,0,0,0,0,0,1314,615,-1
16176,0,0,0,-5,0,-1000000,0,-5,1,0,5,-3,-1,-1,-3,0,0,0,0,0,-1,0,0,-1,0,3,0,-3,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1000000,0,1900,2059,1
16177,0,0,-1000000,-5,0,0,0,0,0,-1,0,-3,-3,-9,0,0,-1,0,-3,0,0,0,0,5,1,0,-1,0,-1,0,-1,0,0,0,1,-1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1000000,9,810,1188,1
16178,0,0,-5,0,0,0,-3,-1000000,0,0,-5,-9,0,-1,0,0,-1,0,0,0,0,-3,0,-1,3,0,0,-1,-1,1,-1,0,1,0,0,-1,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,3,1,0,3,1000000,0,0,5,0,0,5,0,0,1898,450,-1
16179,-5,0,0,0,0,-1000000,0,0,-1,-1,0,-3,0,0,0,3,0,0,0,1,0,-1,0,0,0,0,-1,0,0,-3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1000000,1,0,5,0,3,0,0,0,0,5,365,515,1
16180,0,-3,0,-1000000,0,-3,0,-5,-5,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-9,0,-1,-3,1,-3,1,0,0,0,0,0,0,9,0,1,0,1,1,1,0,3,0,0,1,5,0,3,0,0,5,1000000,0,2072,1928,-1
16181,0,0,0,-3,0,-5,-1000000,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,-3,0,0,0,0,0,-1,0,3,-3,0,-9,0,0,0,0,3,1,0,0,0,0,3,0,1,0,0,0,0,0,9,0,5,1000000,0,1181,437,-1
16182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1000000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,0,-1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,802,1445,1
16183,0,0,0,0,0,0,0,-1000000,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,-5,0,0,1551,1057,-1
16184,0,-5,0,0,0,-5,0,0,0,0,3,-3,-9,0,-1000000,0,0,0,-3,0,0,-3,-1,-1,0,0,1,9,-1,0,0,1,0,-1,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,1000000,0,0,0,5,0,0,5,0,0,1344,550,-1
16185,0,0,0,0,0,0,0,-5,0,-1,1,0,0,0,-1000000,-1,0,0,0,-5,-3,-1,-1,-3,-1,0,-3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,3,1,5,0,0,9,0,5,1000000,0,926,1018,1
16186,-5,-9,0,0,-1000000,-3,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,0,-3,-1,0,-3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-5,1,0,0,9,3,0,-1,1,0,1,1,0,3,0,1,0,0,0,0,5,1000000,5,0,0,891,1300,1
16187,0,0,0,-5,-5,0,-1000000,0,0,-1,-9,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,0,1,1,0,0,-1,-1,1,0,0,5,0,0,0,0,0,3,0,0,0,1,1,3,0,1,0,0,5,0,3,9,0,1000000,0,0,685,1953,1
16188,0,0,0,0,-3,0,-1000000,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-5,-3,0,0,0,0,5,0,-3,0,-1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,1000000,0,1670,1902,1
16189,-5,0,0,-9,-5,0,-1000000,0,0,-1,0,-3,-3,0,-1,0,0,0,0,-1,-1,-1,0,-1,-1,1,0,0,-3,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,5,9,5,3,1000000,0,2195,1457,-1
16190,0,0,0,0,0,-1000000,0,0,0,-1,0,0,0,0,0,-1,0,-3,0,0,0,1,0,0,-1,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,5,0,1000000,1527,1101,-1
16191,9,-3,-5,-9,0,-5,-1000000,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,0,5,-3,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,-3,0,0,0,0,0,5,0,3,1000000,0,770,312,-1
16192,0,0,0,0,0,0,-1000000,0,0,-9,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,-3,0,0,3,0,3,1,0,0,-3,0,0,0,1,0,0,0,5,0,0,0,1000000,0,5,580,1165,1
16193,-5,0,-3,0,-1000000,0,-5,0,0,0,0,-9,-3,-1,0,0,-1,0,0,0,-3,0,0,0,1,-1,-1,0,-3,0,0,0,0,0,0,-1,1,3,-1,0,3,1,0,1,0,0,1,0,0,0,0,3,3,1,0,1,5,0,0,9,0,5,1000000,0,1160,781,-1
16194,-5,0,-3,-9,0,-5,0,-1000000,-1,-1,0,0,-3,-1,-1,-1,0,0,-1,0,-1,0,0,0,1,0,1,-1,1,0,0,-3,0,0,0,1,0,1,0,-3,0,0,0,3,1000000,3,0,0,0,3,0,0,3,0,0,1,5,9,0,0,0,0,5,0,1677,1620,-1
16195,0,0,0,-5,-5,0,-1000000,0,-1,-9,0,0,-3,-1,-1,0,0,0,0,0,-1,-3,0,-1,0,-1,0,0,0,0,0,0,0,0,5,1,3,1,0,0,1,9,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1000000,0,1703,1772,1
16196,0,0,-5,-1000000,-5,0,0,0,0,-1,0,0,0,5,-1,-1,0,1,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,9,0,0,1,-3,0,0,0,0,0,0,0,0,0,1,0,1,1000000,3,0,0,0,0,-9,5,0,0,0,0,0,0,0,1046,589,-1
16197,-5,0,-3,0,0,-9,0,-5,0,-1,-3,0,-1000000,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,0,-1,-1,1,1,0,0,0,0,1,0,0,0,9,0,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1000000,0,493,356,-1
16198,-5,-9,0,-5,0,0,-1000000,0,-1,0,-3,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,0,-3,0,-1,-3,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,9,5,1000000,0,728,1131,1
16199,0,0,0,0,0,0,-1000000,0,0,0,0,0,-9,-1,0,-1,-1,-1,0,-5,0,0,0,-5,0,0,-1,3,0,0,0,0,1,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,1,0,5,0,1,0,0,1,0,0,9,0,0,0,5,1000000,0,912,1842,1
16200,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,-1,-1,0,0,0,-5,0,0,1,3,0,0,0,3,1,0,0,-3,1,0,3,0,0,1,1000000,0,0,-5,0,0,0,0,0,1200,1403,1
16201,0,-5,0,0,-1000000,0,0,-5,0,0,-1,-9,0,-1,0,0,-1,0,0,-3,-1,-3,-3,-1,0,0,0,-1,0,-3,0,0,0,0,0,1,0,0,-1,0,1,3,0,0,0,0,1,0,0,1,0,3,0,1,0,1,5,0,3,9,5,3,1000000,0,1175,1931,1
16202,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,-1,0,-9,-3,0,-1,1,0,1,0,0,0,-1,-3,0,1,3,1,-3,-1,1,0,0,0,0,1000000,-5,1,0,0,0,0,0,0,0,5,3,0,9,3,0,0,1847,1696,-1
16203,0,-5,0,0,0,-1000000,0,-5,-1,0,0,0,0,-1,-3,-1,-3,0,-9,0,-1,0,-1,0,0,0,-1,3,0,0,-3,0,3,0,1,-1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1000000,0,0,5,0,9,0,5,0,0,1055,1355,1
16204,0,0,0,0,0,-3,-1000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,-9,-3,0,-1,0,-5,-1,0,0,-1,0,0,0,-1,3,0,3,0,0,0,1,0,0,1,3,0,1,0,0,0,5,0,1000000,1,0,1,0,0,0,0,0,0,0,5,821,811,-1
16205,-5,0,0,0,0,-5,-1000000,0,0,-3,-9,-3,0,-1,-3,-1,-1,0,0,0,-1,0,-1,0,1,0,1,-1,0,0,0,0,3,3,0,0,-3,0,0,0,0,0,0,3,1,3,0,1,0,1,1,0,0,1,1,0,5,0,0,9,1000000,0,0,5,1733,1018,-1
16206,0,0,0,0,0,-5,-1000000,0,3,9,-5,0,0,0,-1,0,-1,0,0,-3,0,-3,0,-1,0,0,-9,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,5,0,1,0,0,0,0,1,5,0,3,1,0,1,1000000,0,0,0,0,0,0,0,2342,2195,-1
16207,0,0,0,0,0,-5,-1000000,0,0,0,0,-3,0,-1,0,-1,-5,0,-1,0,0,0,-1,0,-1,0,1,0,-3,-9,0,0,3,0,0,-1,0,1,-3,1,3,9,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,5,0,0,1000000,0,5,2010,1936,-1
16208,0,-3,0,-5,0,0,0,-1000000,0,3,-1,-3,0,-5,0,0,0,-1,0,-9,0,-1,0,-1,-1,0,-1,1,-1,0,-1,1,1,0,1,0,1,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1000000,0,5,5,0,0,3,0,0,0,736,1502,1
16209,-5,0,0,-9,-5,-1000000,0,0,0,1,0,-3,-3,0,0,-1,0,-3,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,0,1,0,3,0,1,0,0,0,0,0,3,0,0,3,0,1,0,0,1,9,0,1,1,0,5,0,0,5,0,0,1000000,0,576,1030,1
16210,-5,-9,-3,0,-1000000,-3,0,-5,0,-1,0,-1,0,-1,-1,-1,-1,0,-3,0,-1,0,0,0,0,3,-1,0,1,-3,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,1,1,0,1,3,1,0,0,5,0,3,0,1000000,0,0,5,1232,2360,1
16211,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,-1000000,0,0,0,0,0,0,-1,0,0,0,-9,0,0,0,1,0,-1,-1,0,-1,0,0,0,-1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,0,0,0,0,0,0,0,0,1674,322,-1
16212,0,-5,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,0,0,1,1,5,-1,-1,0,0,0,3,0,-3,0,1,-3,0,0,0,-5,0,0,0,1,0,0,5,0,0,0,1000000,3,708,1418,1
16213,-5,0,0,0,-5,0,-1000000,0,0,-1,-1,-9,0,-1,-1,0,0,-3,0,-3,-3,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,1,0,1,3,0,0,1,1,0,5,0,3,5,0,0,1000000,0,2374,1101,-1
16214,-5,0,-5,-9,0,0,-1000000,0,0,0,0,0,0,-1,-1,0,0,0,0,-3,-1,-3,0,-1,0,-1,-3,-1,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,3,1,1000000,1,9,5,5,0,0,0,0,0,757,2329,1
16215,0,0,0,0,0,-5,-1000000,0,0,0,0,-9,0,0,0,-1,0,-1,0,0,-1,-1,-3,1,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,3,0,-5,-3,1,1,0,0,1,0,0,0,0,0,1000000,9,0,0,0,5,0,0,0,5,548,291,-1
16216,0,0,0,0,-1000000,0,-5,-5,-1,-1,0,-9,0,-1,0,-1,0,0,-3,-1,-3,0,0,0,1,0,-1,3,-1,0,-1,9,0,0,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,1000000,0,1131,1707,1
16217,0,-9,-5,0,0,-3,-1000000,0,0,0,-3,-3,0,-1,0,-1,-3,0,-5,0,-1,0,-1,1,-1,0,-1,-1,1,0,3,0,1,-1,0,1,0,9,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,1,3,0,0,0,5,0,5,0,1000000,0,754,1409,1
16218,-5,0,-3,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,3,0,0,0,0,0,1,1,0,0,0,-1000000,-1,0,0,0,0,0,0,-1,1,0,0,0,1,0,1,0,0,-3,0,0,0,0,0,0,0,0,0,5,0,1000000,0,0,1397,894,-1
16219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,1,-1000000,0,0,0,0,0,1000000,0,-3,0,3,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1206,1286,1
16220,0,0,0,-5,-3,0,0,0,0,-1,0,0,-1000000,-1,0,-1,-1,1,0,0,-1,0,0,-3,0,0,0,-1,1,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1000000,0,0,2171,2029,-1
16221,0,-5,0,0,-5,0,-1000000,0,5,1,0,0,-9,-1,-3,0,0,0,0,0,0,-3,0,-1,0,3,-3,0,9,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1000000,0,5,1232,964,-1
16222,-5,0,0,0,0,0,0,0,0,0,-5,0,0,0,-1000000,-1,0,0,0,5,0,0,-1,0,-1,0,-3,0,0,0,1,0,0,0,0,0,-3,-1,0,1,1,0,0,0,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1506,1035,-1
16223,-5,0,-3,0,0,-5,-1000000,0,-1,0,0,0,0,0,0,0,0,-3,-1,-3,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,5,-1,0,-9,0,0,1,0,0,0,0,1,1,0,1,3,0,1,1,3,0,5,0,9,0,3,1000000,0,2358,1352,-1
16224,0,0,-5,0,-5,-3,-1000000,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,-1,0,3,1,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1000000,0,1132,1348,1
16225,0,0,0,-5,0,-3,-1000000,0,0,-1,0,0,-5,-1,0,0,-3,0,-1,0,0,0,-1,0,1,0,1,-1,0,-3,3,-1,0,-1,0,1,-1,0,-3,1,0,5,0,0,1,0,1,0,0,0,9,3,3,1,5,0,0,3,0,0,0,1000000,0,0,1679,1904,1
16226,-5,-3,0,0,-1000000,-3,0,-5,-1,-1,0,-3,-9,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,3,0,1,-1,-3,0,0,0,1,0,0,0,0,3,0,0,0,1,0,3,3,1,1,1,5,0,0,9,5,0,1000000,0,256,314,1
16227,0,0,-5,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1000000,0,0,-1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000000,0,0,0,-5,0,0,3,3,0,873,1207,1
16228,-5,0,-3,-3,-1000000,0,0,-5,0,-1,0,-3,-9,0,-1,0,0,0,0,0,-1,0,1,0,-1,0,-1,1,0,-1,0,-1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,9,3,3,1,0,0,5,0,0,0,1000000,0,0,5,442,537,1
16229,0,-5,-3,0,0,-5,-1000000,0,0,0,0,0,-9,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,-3,0,0,0,1,0,0,0,1,-3,-1,0,0,0,0,0,0,0,0,3,0,1,0,1,9,3,1,0,3,3,5,0,0,0,1000000,5,0,0,923,1156,1
16230,0,0,0,0,0,0,-1000000,0,0,-1,-1,0,0,-5,-1,0,-5,-3,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,1,0,0,0,1,1,1,5,0,0,9,0,5,1000000,0,230,915,1
16231,0,-5,-3,-9,-1000000,-3,0,-5,3,0,0,-1,0,0,-3,-1,0,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,9,0,-1,3,1,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,5,0,0,0,0,5,1000000,0,390,2304,1
16232,-5,0,0,0,0,-5,-1000000,0,-1,-1,0,0,-1,-1,0,-1,0,0,-3,-1,0,0,-1,0,1,-3,0,0,0,0,1,0,0,0,0,-3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1000000,0,0,0,0,0,0,0,0,5,3,5,0,1920,1892,-1
16233,-5,0,-9,-5,0,0,-1000000,0,0,-1,0,-3,-3,-1,-1,0,-1,0,0,0,-3,0,0,0,1,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,3,0,3,1,1,0,0,1,1,0,1,0,3,0,5,0,0,0,9,5,1000000,0,2348,2009,-1
16234,0,0,0,-5,0,-5,-1000000,0,-1,0,-3,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-3,0,0,-3,1,0,0,0,0,1,1,0,0,3,0,1,-9,0,3,0,0,3,0,3,1,5,0,0,0,9,5,1000000,0,1849,2022,1
16235,0,-9,0,0,0,-5,-1000000,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-3,-3,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,1,-1,0,1,-3,0,1,0,0,1,0,0,9,5,0,0,3,0,0,0,0,0,0,0,1000000,0,842,721,-1
16236,0,0,0,0,-9,-3,-1000000,0,-5,0,0,-3,0,-1,0,0,0,-1,0,0,-5,-3,-1,0,0,0,0,0,-1,0,3,-3,-1,0,-1,-1,1,0,0,9,1,0,0,1,0,0,0,5,0,1,1,0,0,3,3,1,0,0,0,5,0,0,3,1000000,1741,1584,-1
16237,0,0,0,-5,-1000000,-3,0,-5,0,-1,0,0,-3,-1,-1,0,-9,0,-3,0,-1,0,0,0,0,0,1,-1,0,0,3,1,-1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,3,9,1000000,3,0,0,5,0,0,0,0,0,0,744,1632,1
16238,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,-1,0,0,-1000000,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1000000,0,0,5,0,1072,1432,1
16239,-5,0,0,0,-3,-9,0,0,0,-1,0,-3,0,-1,0,-1000000,0,-3,0,0,0,0,0,-1,0,-1,0,0,-1,3,0,-3,0,0,0,0,1,0,9,3,-5,3,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,5,5,0,1000000,0,782,2343,1
16240,0,0,-3,0,0,0,-1000000,0,0,0,0,0,-3,-5,-1,-1,0,-1,-3,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-5,0,0,0,-3,0,0,0,1,0,1,0,1,3,0,0,0,3,9,0,0,1,1,1,5,3,0,0,0,5,1000000,0,446,1450,1
16241,-5,0,0,0,0,-5,-1000000,0,0,0,0,0,-1,0,-3,0,0,0,-9,0,-1,0,0,-1,0,3,3,0,0,0,-3,0,-1,0,9,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,0,0,1,1000000,0,5,0,0,0,0,5,0,0,1363,1494,1
16242,0,0,0,0,0,-5,-1000000,0,-1,0,0,0,0,0,-1,-1,0,-1,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,-9,-1,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,1000000,1,1,5,0,0,0,0,0,0,5,1144,588,-1
16243,0,-3,-5,0,0,0,-1000000,0,0,0,0,-9,0,0,-1,0,-5,0,0,0,3,-3,0,0,0,0,0,-1,0,1,0,-1,0,0,-3,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,1000000,0,1255,278,-1
16244,0,0,0,0,0,0,0,0,0,0,0,-9,0,-1,-3,-1000000,0,-1,0,0,0,0,0,-5,-1,0,0,-1,9,0,0,0,1,0,0,0,-3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0,0,5,0,0,1000000,0,908,1394,1
16245,-5,0,0,0,-1000000,0,0,-5,-1,-1,-1,-9,-3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1000000,0,3,0,-3,0,3,0,-3,0,0,5,1185,873,-1
16246,-5,0,0,-3,0,0,0,-1000000,0,0,0,3,0,0,0,0,-9,0,-1,0,0,0,0,-1,1,0,0,0,-1,1,-1,1,0,1,0,-1,1,0,0,0,0,9,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1000000,0,2282,785,-1
16247,-5,-3,-3,-9,0,-5,0,-1000000,0,0,0,0,-1,-1,-3,-1,0,0,0,0,0,0,-1,0,-1,-1,0,1,-1,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,1,1,0,0,1,0,1,0,1000000,0,5,0,3,5,0,1119,2476,1
16248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1000000,0,3,0,0,0,0,0,-1,0,0,-5,0,0,0,0,0,-1,0,0,0,0,-3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,281,1285,1
16249,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3,0,-1,0,0,0,0,-1,0,0,0,-5,5,0,0,1000000,0,644,1310,1
16250,-5,0,0,-9,0,-5,-1000000,0,0,-1,0,0,-1,-1,-3,0,0,0,-1,0,0,0,-1,0,0,0,1,0,3,0,1,-1,0,3,0,1,-1,0,0,0,-1,-3,0,0,1,0,0,1,1,0,0,0,9,1,3,0,5,0,0,0,0,5,1000000,0,1236,1845,1
